crime_id,crime_type,date_time,latitude,longitude,location,day_of_week,time_of_day,season,weather,past_crime_rate,police_stations_nearby,prediction_label,hour,dbscan_cluster
179,Burglary,2024-02-16 21:47:00,28.874691995494693,77.26918155105051,Park,Friday,Evening,Fall,Rainy,0.7609078506916278,5,1,21,-1
180,Fraud,2022-12-23 19:36:00,28.5550083776584,77.45661484313963,Industrial Zone,Friday,Evening,Spring,Foggy,0.769717177743968,4,1,19,-1
181,Burglary,2023-09-09 12:35:00,28.636426540420103,77.19398637719894,Mall,Saturday,Afternoon,Spring,Snowy,0.7588703285522311,3,1,12,-1
182,Vandalism,2022-01-01 09:18:00,28.545389408496234,77.41478291571418,Industrial Zone,Saturday,Morning,Fall,Foggy,0.5043873775309589,1,0,9,-1
183,Robbery,2023-03-07 13:50:00,28.869877447311424,77.06684782719972,Industrial Zone,Tuesday,Afternoon,Summer,Foggy,0.5008624110549204,1,0,13,-1
184,Assault,2023-10-22 14:28:00,28.85093574135239,77.4676972448339,Park,Sunday,Afternoon,Fall,Foggy,0.5488331590630615,1,0,14,1
185,Theft,2024-06-24 21:13:00,28.603176651086063,77.37571165876565,Park,Monday,Evening,Spring,Snowy,0.5507783017145894,3,0,21,-1
186,Vandalism,2024-11-12 15:50:00,28.76399361841367,77.47066719639345,Commercial Hub,Tuesday,Afternoon,Spring,Foggy,0.852448454477398,4,1,15,-1
187,Drug Offense,2022-12-14 21:05:00,28.826888880080485,77.33830861677626,Suburb B,Wednesday,Evening,Spring,Foggy,0.6024580162579999,5,0,21,-1
188,Robbery,2023-08-05 16:42:00,28.722080324639784,77.18170196599971,Suburb A,Saturday,Afternoon,Spring,Rainy,0.9473570523778064,2,1,16,-1
189,Assault,2023-11-18 02:52:00,28.711860231342403,77.46909058626237,Mall,Saturday,Night,Summer,Rainy,0.9643031647885096,4,1,2,-1
190,Theft,2023-04-27 21:19:00,28.59674091636018,77.13778338815459,Mall,Thursday,Evening,Spring,Rainy,0.9879466689479494,3,1,21,-1
191,Fraud,2023-04-06 06:09:00,28.53724110712236,77.16608626103087,Commercial Hub,Thursday,Morning,Spring,Clear,0.96954065244351,3,1,6,-1
192,Burglary,2022-02-20 01:15:00,28.85888630318133,77.35040420900087,Park,Sunday,Night,Summer,Foggy,0.6359441609592623,1,0,1,-1
193,Theft,2024-08-31 19:54:00,28.86016722286533,77.38265814976269,Train Station,Saturday,Evening,Fall,Cloudy,0.7548884223517562,4,1,19,-1
194,Homicide,2022-05-30 14:26:00,28.753240582909307,77.46470174192457,Suburb B,Monday,Afternoon,Summer,Cloudy,0.5877274850984705,1,0,14,-1
195,Drug Offense,2023-02-03 22:44:00,28.63561191641948,77.1024012045281,Commercial Hub,Friday,Evening,Spring,Cloudy,0.9031048275862166,2,1,22,-1
196,Fraud,2024-02-26 15:25:00,28.639683829845065,77.39899901760961,Mall,Monday,Afternoon,Winter,Snowy,0.944215852572048,1,1,15,-1
197,Assault,2023-05-15 04:41:00,28.790382271548093,77.36927302669848,Industrial Zone,Monday,Night,Summer,Rainy,0.9256444196487574,2,1,4,-1
198,Homicide,2022-01-12 03:49:00,28.85884410398103,77.0318972781268,Suburb B,Wednesday,Night,Summer,Rainy,0.7166834743484174,3,0,3,-1
199,Theft,2024-05-20 07:11:00,28.85483456970605,77.1936115706051,Train Station,Monday,Morning,Fall,Rainy,0.8793369423433905,1,1,7,-1
200,Fraud,2024-11-26 14:03:00,28.81195021834305,77.14138272853005,Park,Tuesday,Afternoon,Spring,Snowy,0.5487895847881348,1,0,14,-1
201,Assault,2023-05-26 03:29:00,28.756812658461715,77.15224521217702,Commercial Hub,Friday,Night,Winter,Foggy,0.5201223853096253,5,0,3,-1
202,Homicide,2022-10-01 14:42:00,28.53365598599802,77.49147343977735,Park,Saturday,Afternoon,Summer,Clear,0.8766182071543804,3,1,14,-1
203,Homicide,2024-12-23 17:38:00,28.56465148563785,77.32138870673997,Commercial Hub,Monday,Afternoon,Summer,Rainy,0.7126776371643418,5,0,17,-1
204,Vandalism,2023-10-12 14:39:00,28.85942167541083,77.35883807889675,Mall,Thursday,Afternoon,Summer,Foggy,0.9977746323697846,2,1,14,-1
205,Burglary,2024-10-30 13:53:00,28.742571623863835,77.4883088186575,Train Station,Wednesday,Afternoon,Winter,Cloudy,0.5486271079277663,2,0,13,-1
206,Fraud,2024-07-02 05:47:00,28.50367882064665,77.18860089122882,Commercial Hub,Tuesday,Night,Summer,Clear,0.9278138407676167,3,1,5,-1
207,Homicide,2024-08-30 14:16:00,28.54058861714641,77.4009200842264,Mall,Friday,Afternoon,Summer,Cloudy,0.7399915327644959,2,0,14,-1
208,Vandalism,2023-05-22 20:17:00,28.76540070764322,77.21726548165225,Commercial Hub,Monday,Evening,Winter,Foggy,0.9135750977519386,3,1,20,-1
209,Drug Offense,2024-12-03 15:40:00,28.50202463353849,77.4347668359075,Park,Tuesday,Afternoon,Summer,Foggy,0.9085636410850724,2,1,15,-1
210,Robbery,2023-05-05 08:28:00,28.564323220567,77.09032877065565,Industrial Zone,Friday,Morning,Winter,Cloudy,0.9579960006810386,4,1,8,32
211,Drug Offense,2022-06-08 22:18:00,28.719493515746635,77.47384308853213,Mall,Wednesday,Evening,Fall,Clear,0.6489250056430513,1,0,22,-1
212,Assault,2023-04-26 08:21:00,28.77675807907708,77.10938585420544,University Area,Wednesday,Morning,Winter,Cloudy,0.9748996767310016,4,1,8,-1
213,Homicide,2023-10-17 17:05:00,28.76078450380104,77.16311025349047,University Area,Tuesday,Afternoon,Fall,Cloudy,0.5758334801788101,3,0,17,17
214,Homicide,2022-10-11 04:14:00,28.589707723784223,77.37809611705339,Suburb B,Tuesday,Night,Winter,Cloudy,0.5409843887967453,3,0,4,-1
215,Theft,2024-02-24 22:09:00,28.784871688539013,77.1968775707827,Suburb B,Saturday,Evening,Spring,Clear,0.7158077586861746,4,0,22,-1
216,Homicide,2023-03-15 02:26:00,28.59489963499872,77.30410568838322,Industrial Zone,Wednesday,Night,Summer,Snowy,0.9141614843209214,1,1,2,-1
217,Burglary,2024-04-14 10:34:00,28.630159879263708,77.22228675053472,Downtown,Sunday,Morning,Fall,Clear,0.7367105653167227,1,0,10,-1
218,Assault,2024-08-12 13:03:00,28.79859656204721,77.3711849685449,University Area,Monday,Afternoon,Summer,Cloudy,0.914643338765257,5,1,13,-1
219,Fraud,2023-02-28 13:24:00,28.759853159618885,77.1141656261843,Downtown,Tuesday,Afternoon,Summer,Rainy,0.8648434028971526,2,1,13,2
220,Homicide,2022-02-10 18:24:00,28.83968936419767,77.02922899361843,Industrial Zone,Thursday,Evening,Winter,Rainy,0.6047141930694668,5,0,18,-1
221,Robbery,2024-09-03 00:22:00,28.763045156920136,77.14996469873654,Train Station,Tuesday,Night,Spring,Foggy,0.974440812449732,1,1,0,-1
222,Burglary,2023-09-04 12:54:00,28.72732344133419,77.23715433243422,University Area,Monday,Afternoon,Winter,Snowy,0.5303905843147017,4,0,12,-1
223,Homicide,2024-05-08 17:47:00,28.53746990713124,77.08401002609634,Park,Wednesday,Afternoon,Summer,Foggy,0.9491398537718976,2,1,17,-1
224,Vandalism,2023-03-28 15:14:00,28.64708632122377,77.17739864482819,Industrial Zone,Tuesday,Afternoon,Winter,Foggy,0.652221724495187,4,0,15,-1
225,Burglary,2023-07-13 13:31:00,28.60608094707269,77.19999150914678,Mall,Thursday,Afternoon,Fall,Rainy,0.7500740415821996,5,1,13,-1
226,Vandalism,2022-03-01 12:21:00,28.59759585735163,77.02869592184413,Park,Tuesday,Afternoon,Spring,Clear,0.7111759363503672,3,0,12,-1
227,Assault,2024-04-08 23:10:00,28.88920422190097,77.2916536240921,Commercial Hub,Monday,Evening,Summer,Foggy,0.5859172784584581,4,0,23,-1
228,Robbery,2024-08-15 04:39:00,28.657239089866703,77.44217171398564,University Area,Thursday,Night,Winter,Foggy,0.6790734332008466,5,0,4,-1
229,Homicide,2024-12-29 00:58:00,28.856818622070843,77.07587145647652,Commercial Hub,Sunday,Night,Fall,Snowy,0.5964672181463977,5,0,0,-1
230,Theft,2024-03-17 18:36:00,28.752455450398905,77.29890400670075,University Area,Sunday,Evening,Spring,Rainy,0.6019432377302619,5,0,18,-1
231,Drug Offense,2022-02-25 02:41:00,28.817924521416657,77.33236960245543,Downtown,Friday,Night,Winter,Clear,0.5935284180131901,3,0,2,-1
232,Burglary,2024-05-27 04:55:00,28.70105483724208,77.20966734020965,Industrial Zone,Monday,Night,Winter,Snowy,0.7445086901732971,3,0,4,6
233,Theft,2024-08-03 05:03:00,28.73076155385054,77.35054879368214,Mall,Saturday,Night,Summer,Clear,0.8989656837556578,3,1,5,-1
234,Theft,2023-06-17 12:20:00,28.697007077527545,77.2053657717455,Industrial Zone,Saturday,Afternoon,Fall,Clear,0.7844850168806206,2,1,12,6
235,Drug Offense,2023-03-10 14:20:00,28.578097195119216,77.25231864398872,Suburb A,Friday,Afternoon,Spring,Foggy,0.946603294275421,3,1,14,-1
236,Burglary,2023-11-23 12:17:00,28.7889808461046,77.00367652227722,University Area,Thursday,Afternoon,Winter,Snowy,0.8182722442883621,3,1,12,-1
237,Homicide,2024-05-13 08:53:00,28.61230894497634,77.34586005706734,Suburb A,Monday,Morning,Spring,Foggy,0.8446700578163022,3,1,8,-1
238,Robbery,2022-06-17 15:01:00,28.50972638657258,77.33067133947236,Suburb B,Friday,Afternoon,Fall,Cloudy,0.8338036148635015,4,1,15,-1
239,Burglary,2022-04-17 11:14:00,28.758188918362865,77.01920043866318,Train Station,Sunday,Morning,Summer,Clear,0.7247295965918705,3,0,11,-1
240,Theft,2022-05-21 20:02:00,28.57084427176282,77.18412505369757,Industrial Zone,Saturday,Evening,Summer,Snowy,0.8446694111000415,2,1,20,-1
241,Fraud,2022-03-05 07:12:00,28.876183433741165,77.48951592039583,Downtown,Saturday,Morning,Summer,Rainy,0.5348538732344805,5,0,7,-1
242,Fraud,2022-02-11 19:09:00,28.881571430801035,77.2103682812843,Mall,Friday,Evening,Spring,Foggy,0.9299257359578316,4,1,19,-1
243,Burglary,2023-05-04 04:30:00,28.865945756088177,77.25097270256592,University Area,Thursday,Night,Spring,Cloudy,0.8889060717219587,1,1,4,-1
244,Robbery,2022-08-23 18:13:00,28.648063480102177,77.45496507907986,Mall,Tuesday,Evening,Winter,Cloudy,0.6226149791158394,3,0,18,-1
245,Theft,2024-08-10 22:16:00,28.506182646611546,77.35863093793287,Suburb B,Saturday,Evening,Fall,Cloudy,0.8840162271270412,5,1,22,-1
246,Theft,2024-01-26 05:38:00,28.871327425035087,77.29103506556211,Commercial Hub,Friday,Night,Fall,Foggy,0.5063213007000092,5,0,5,-1
247,Assault,2022-08-23 05:19:00,28.671273659326925,77.39890234067053,Mall,Tuesday,Night,Fall,Rainy,0.6086232862404402,4,0,5,-1
248,Theft,2022-08-10 18:01:00,28.886661927617467,77.43218313322798,University Area,Wednesday,Evening,Spring,Snowy,0.532568619335448,1,0,18,-1
249,Drug Offense,2023-10-01 18:43:00,28.8854479908357,77.22844403586863,Suburb A,Sunday,Evening,Summer,Clear,0.8901134583089474,2,1,18,-1
250,Fraud,2024-02-08 12:45:00,28.84120378218694,77.23755418246591,Downtown,Thursday,Afternoon,Fall,Rainy,0.8779370755891935,5,1,12,-1
251,Assault,2023-02-11 02:37:00,28.61777955682784,77.19302546782592,Mall,Saturday,Night,Winter,Foggy,0.9068180119009152,5,1,2,-1
252,Homicide,2023-05-13 03:44:00,28.65403909144077,77.48335307000923,Downtown,Saturday,Night,Spring,Snowy,0.5022408466627644,5,0,3,3
253,Drug Offense,2023-09-10 21:38:00,28.840454668606743,77.34858312714518,Commercial Hub,Sunday,Evening,Summer,Clear,0.750616363339204,5,1,21,-1
254,Homicide,2022-09-05 18:50:00,28.62676880206251,77.04161153310403,Downtown,Monday,Evening,Fall,Snowy,0.8524180987586683,4,1,18,-1
255,Fraud,2022-03-26 11:34:00,28.56779709867444,77.43147981165652,Commercial Hub,Saturday,Morning,Summer,Clear,0.5777005643695077,1,0,11,-1
256,Drug Offense,2024-05-27 21:23:00,28.72272050498334,77.24027997041813,Commercial Hub,Monday,Evening,Winter,Clear,0.8248953637563123,5,1,21,-1
257,Vandalism,2022-05-22 16:41:00,28.874461909664312,77.03437695321125,Train Station,Sunday,Afternoon,Fall,Cloudy,0.5420550496548429,2,0,16,-1
258,Burglary,2023-11-30 00:54:00,28.77841191866999,77.27485862758165,Train Station,Thursday,Night,Fall,Foggy,0.5906629280521566,2,0,0,-1
259,Robbery,2024-05-10 15:06:00,28.728024468035745,77.20858213948785,Downtown,Friday,Afternoon,Summer,Rainy,0.7378984074973005,3,0,15,-1
260,Vandalism,2024-06-06 11:40:00,28.538870597508307,77.4388747024313,Mall,Thursday,Morning,Spring,Cloudy,0.826782576340551,5,1,11,-1
261,Burglary,2024-07-30 22:09:00,28.746002890679662,77.10199730180469,Downtown,Tuesday,Evening,Summer,Cloudy,0.572934563476948,5,0,22,-1
262,Fraud,2024-06-10 05:46:00,28.896021540041705,77.41323230474609,Commercial Hub,Monday,Night,Winter,Snowy,0.592611665415469,5,0,5,-1
263,Fraud,2024-12-04 20:17:00,28.55603360609461,77.27884434559273,Train Station,Wednesday,Evening,Summer,Clear,0.6022231835328316,5,0,20,-1
264,Vandalism,2024-09-17 14:27:00,28.70733186094549,77.02730515160674,Park,Tuesday,Afternoon,Summer,Clear,0.6193504023494892,5,0,14,-1
265,Robbery,2023-07-04 10:54:00,28.85094922877118,77.48592265066274,Suburb A,Tuesday,Morning,Fall,Snowy,0.6132769242631456,2,0,10,-1
266,Drug Offense,2023-05-18 02:17:00,28.79630744710168,77.2563076220516,Downtown,Thursday,Night,Spring,Foggy,0.6975745542488183,1,0,2,-1
267,Robbery,2024-07-12 07:48:00,28.778806296398106,77.14543842711579,Industrial Zone,Friday,Morning,Spring,Clear,0.8268948254183615,1,1,7,-1
268,Homicide,2024-08-09 18:39:00,28.780993633594843,77.23470342099463,Industrial Zone,Friday,Evening,Spring,Cloudy,0.7190158915672349,3,0,18,-1
269,Burglary,2024-02-16 10:01:00,28.643796460487906,77.42892889175874,University Area,Friday,Morning,Spring,Cloudy,0.8879869543749441,2,1,10,-1
270,Burglary,2024-10-09 10:11:00,28.6174367377058,77.15245156219254,Downtown,Wednesday,Morning,Summer,Clear,0.8596342529743074,5,1,10,-1
271,Assault,2024-09-25 06:22:00,28.823744462191403,77.09633819824334,Downtown,Wednesday,Morning,Fall,Clear,0.5632634570245378,1,0,6,-1
272,Theft,2023-06-14 10:17:00,28.82404535787167,77.06453562346545,Suburb B,Wednesday,Morning,Fall,Foggy,0.5244208116603719,4,0,10,-1
273,Drug Offense,2023-07-20 17:00:00,28.84682892743204,77.14892969919511,Commercial Hub,Thursday,Afternoon,Spring,Clear,0.938970781999803,4,1,17,-1
274,Drug Offense,2024-11-24 06:05:00,28.865296221022582,77.39002404352001,University Area,Sunday,Morning,Summer,Foggy,0.5399155332814367,4,0,6,-1
275,Assault,2023-05-10 23:26:00,28.70453695954437,77.23581318259762,Commercial Hub,Wednesday,Evening,Spring,Cloudy,0.5741695903598565,5,0,23,-1
276,Fraud,2024-09-27 17:48:00,28.70060651787488,77.11374080184677,Commercial Hub,Friday,Afternoon,Spring,Foggy,0.511066637779059,5,0,17,-1
277,Vandalism,2023-05-08 22:30:00,28.819318071586707,77.08309249980488,Mall,Monday,Evening,Fall,Clear,0.8141681826493269,3,1,22,-1
278,Robbery,2024-10-02 14:50:00,28.759985572311106,77.16636473825518,Suburb A,Wednesday,Afternoon,Fall,Rainy,0.7911852815791742,3,1,14,17
279,Drug Offense,2022-02-05 02:18:00,28.78078675090308,77.46996218644286,Downtown,Saturday,Night,Spring,Clear,0.993451833217628,3,1,2,-1
280,Burglary,2023-03-30 12:44:00,28.81831706777444,77.17151335629501,University Area,Thursday,Afternoon,Summer,Rainy,0.943466198158586,4,1,12,-1
281,Assault,2023-05-14 09:42:00,28.856002136727025,77.49406203797732,Mall,Sunday,Morning,Spring,Cloudy,0.7054215887404549,5,0,9,-1
282,Vandalism,2024-01-26 15:35:00,28.635198062740614,77.24261522788268,Train Station,Friday,Afternoon,Fall,Snowy,0.6857929204562675,4,0,15,-1
283,Homicide,2024-12-23 11:27:00,28.650233181055977,77.08958195914508,Park,Monday,Morning,Fall,Cloudy,0.6484260171399925,3,0,11,-1
284,Vandalism,2023-11-09 11:44:00,28.537592775936343,77.44557004589676,Commercial Hub,Thursday,Morning,Summer,Cloudy,0.5762034600189407,5,0,11,-1
285,Drug Offense,2024-07-18 08:19:00,28.73131205639847,77.23017768656742,Industrial Zone,Thursday,Morning,Spring,Cloudy,0.5690418283010046,2,0,8,-1
286,Theft,2023-05-30 07:07:00,28.51437690951869,77.35483567175226,University Area,Tuesday,Morning,Spring,Foggy,0.5661418540048027,1,0,7,-1
287,Robbery,2023-01-30 10:07:00,28.686239207252985,77.49185579160458,Suburb B,Monday,Morning,Winter,Cloudy,0.5570573785933892,1,0,10,-1
288,Burglary,2023-01-15 06:13:00,28.71705785388303,77.02508767515998,Downtown,Sunday,Morning,Spring,Snowy,0.6202560212027685,3,0,6,-1
289,Vandalism,2024-09-18 08:46:00,28.614616500851312,77.04834727989379,Industrial Zone,Wednesday,Morning,Summer,Clear,0.6533343151565583,4,0,8,-1
290,Homicide,2024-12-10 19:18:00,28.736333304227603,77.36022837073138,Mall,Tuesday,Evening,Fall,Rainy,0.980789485519458,2,1,19,-1
291,Burglary,2022-07-25 06:18:00,28.51220009997562,77.14091250164773,Industrial Zone,Monday,Morning,Winter,Cloudy,0.7892366255009429,5,1,6,-1
292,Drug Offense,2023-04-11 11:11:00,28.514939275499685,77.09215069847505,Downtown,Tuesday,Morning,Summer,Rainy,0.9937978872566404,4,1,11,0
293,Assault,2023-09-12 00:45:00,28.829040224263863,77.01968093990986,Industrial Zone,Tuesday,Night,Summer,Cloudy,0.6862334739128366,3,0,0,-1
294,Homicide,2024-12-29 04:17:00,28.644076256564503,77.0109233559931,Train Station,Sunday,Night,Winter,Foggy,0.7288133162947206,4,0,4,-1
295,Vandalism,2022-04-04 01:35:00,28.55082420506076,77.38724280155989,Suburb B,Monday,Night,Spring,Rainy,0.6622893295826395,3,0,1,-1
296,Homicide,2023-08-22 22:08:00,28.70889730402192,77.06721671368477,University Area,Tuesday,Evening,Winter,Cloudy,0.5914438254482763,1,0,22,-1
297,Drug Offense,2024-10-02 03:55:00,28.80799742123944,77.23386030798558,Downtown,Wednesday,Night,Summer,Cloudy,0.5715823538887896,1,0,3,-1
298,Vandalism,2022-01-26 18:18:00,28.58632841099873,77.30294840758974,Industrial Zone,Wednesday,Evening,Spring,Snowy,0.972539598903916,4,1,18,-1
299,Homicide,2024-08-19 15:28:00,28.7491561903276,77.21417590028442,Suburb B,Monday,Afternoon,Fall,Snowy,0.993405340899378,2,1,15,-1
300,Assault,2023-11-29 05:03:00,28.534138985997508,77.01355332616812,Downtown,Wednesday,Night,Winter,Snowy,0.5224547482543658,5,0,5,-1
301,Homicide,2023-06-02 15:07:00,28.52067268846744,77.39175075129396,Suburb B,Friday,Afternoon,Summer,Foggy,0.5751729373658833,3,0,15,-1
302,Burglary,2022-05-14 12:31:00,28.712541852627258,77.00525661227083,Industrial Zone,Saturday,Afternoon,Spring,Rainy,0.7117620461505113,5,0,12,-1
303,Burglary,2022-06-01 18:40:00,28.716254048644043,77.38094494718874,Commercial Hub,Wednesday,Evening,Summer,Foggy,0.5931667381722037,1,0,18,-1
304,Vandalism,2022-04-20 04:09:00,28.75497196059928,77.44665224689406,University Area,Wednesday,Night,Spring,Clear,0.6819401968134416,2,0,4,-1
305,Drug Offense,2023-09-15 02:15:00,28.790436533489064,77.21641996052858,Suburb A,Friday,Night,Spring,Cloudy,0.5645481749298167,2,0,2,-1
306,Assault,2022-08-31 17:48:00,28.89034083178501,77.2677712365489,Suburb A,Wednesday,Afternoon,Winter,Cloudy,0.7282558783608951,5,0,17,18
307,Fraud,2024-05-02 19:38:00,28.70652013932048,77.23849169630883,University Area,Thursday,Evening,Fall,Cloudy,0.6358473080846296,1,0,19,-1
308,Burglary,2023-04-08 16:24:00,28.62918258917649,77.19460430931171,Commercial Hub,Saturday,Afternoon,Spring,Snowy,0.6759525278793304,5,0,16,-1
309,Homicide,2024-07-11 14:19:00,28.81807447790748,77.44371226768519,Downtown,Thursday,Afternoon,Summer,Cloudy,0.5471563257313738,4,0,14,-1
310,Fraud,2024-05-28 09:36:00,28.60833290050483,77.446966755335,Suburb B,Tuesday,Morning,Spring,Snowy,0.7140640253550709,2,0,9,-1
311,Homicide,2022-05-04 19:47:00,28.67558856828225,77.16790818232077,Commercial Hub,Wednesday,Evening,Fall,Clear,0.9916288054807848,2,1,19,-1
312,Vandalism,2022-07-23 06:40:00,28.531382552536908,77.30753487700736,Suburb A,Saturday,Morning,Summer,Foggy,0.6644165234405952,4,0,6,-1
313,Fraud,2023-03-09 08:42:00,28.51014029736618,77.46345378107293,Downtown,Thursday,Morning,Spring,Foggy,0.9382146374212176,1,1,8,-1
314,Drug Offense,2022-06-16 05:15:00,28.885059365871168,77.48102924947068,Mall,Thursday,Night,Spring,Foggy,0.9215995708118424,2,1,5,-1
315,Homicide,2022-12-22 17:04:00,28.83439204820488,77.25447952021102,Commercial Hub,Thursday,Afternoon,Winter,Snowy,0.9760292091486054,3,1,17,-1
316,Drug Offense,2022-11-17 00:26:00,28.77838968243748,77.22641240264217,Suburb A,Thursday,Night,Fall,Rainy,0.8950547561335472,3,1,0,-1
317,Homicide,2024-07-11 22:38:00,28.663581177765707,77.13934715796427,Industrial Zone,Thursday,Evening,Spring,Rainy,0.8297984135294074,1,1,22,-1
318,Fraud,2024-08-20 09:02:00,28.56931772802833,77.47943593659521,Suburb B,Tuesday,Morning,Fall,Clear,0.9282922221137287,4,1,9,-1
319,Drug Offense,2023-04-20 09:45:00,28.56257481706844,77.07140715223643,Train Station,Thursday,Morning,Spring,Rainy,0.5378223403286748,5,0,9,-1
320,Burglary,2023-08-03 22:55:00,28.60009715926584,77.28991478802386,Downtown,Thursday,Evening,Summer,Clear,0.7314153285994038,1,0,22,-1
321,Vandalism,2024-07-18 02:43:00,28.71969066588245,77.14127513375932,Industrial Zone,Thursday,Night,Fall,Cloudy,0.9946281193075296,5,1,2,-1
322,Fraud,2023-04-24 08:50:00,28.785838369080025,77.1395041451739,Train Station,Monday,Morning,Summer,Foggy,0.8848000756473662,1,1,8,-1
323,Homicide,2023-02-10 13:07:00,28.764078950687093,77.20248429368809,Commercial Hub,Friday,Afternoon,Fall,Snowy,0.9810376890186115,3,1,13,-1
324,Burglary,2023-04-06 20:09:00,28.611973558778377,77.49939646790783,Industrial Zone,Thursday,Evening,Summer,Clear,0.8898171780667395,4,1,20,-1
325,Homicide,2023-06-29 04:04:00,28.881946112265275,77.02748315341991,Industrial Zone,Thursday,Night,Spring,Snowy,0.937440983721072,3,1,4,-1
